"Catalog Date","Catalog ID","Catalog Name","Image ","Item number","Item Category","Item Subcat 2","Item Subcat 3","Item Subcat 4","Item Subcat 5","Description","Parts/Merch/Equip Code","PurchaseUOM","Weight","Weight UOM","Length","Width","Height","Size UOM","List Price","Net Price","Currency","Catalog Detailed Description"," Item Detailed Description"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10425852","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE PIPE","","","2"" BAUER FEMALE SOCKET X MALE PIPE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER FEMALE SOCKET X MALE PIPE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10425879","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE PIPE","","","3"" BAUER FEMALE SOCKET X MALE PIPE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER FEMALE SOCKET X MALE PIPE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10422693","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE PIPE ","","","6"" BAUER FEMALE SOCKET X MALE PIPE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER FEMALE SOCKET X MALE PIPE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10425793","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE PIPE ","","","8"" BAUER FEMALE SOCKET X MALE PIPE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER FEMALE SOCKET X MALE PIPE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10425855","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE PIPE ","","","4"" BAUER FEMALE SOCKET X MALE PIPE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER FEMALE SOCKET X MALE PIPE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10177903","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","6"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10185587","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","10"" BAUER LOCKING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER LOCKING RING "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10207932","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","12"" BAUER LOCKING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER LOCKING RING "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10303784","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","8"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10321817","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","4"" BAUER LOCKING LEVER ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER LOCKING LEVER "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10425728","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","3"" BAUER LOCKING LEVER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER LOCKING LEVER"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10426190","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","LOCKING LEVERS","","","2"" BAUER LOCKING LEVER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER LOCKING LEVER"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10422680","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","4"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER MALE BALL X 150# ASA FLANGE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10422689","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","MALE BALL X 150# ASA FLANGE","","","6"" BAUER MALE BALL X 150# ASA FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER MALE BALL X 150# ASA FLANGE"
