"CatalogDate","CatalogID","CatalogName","Image","Itemnumber","ItemCategory","ItemSubcat2","ItemSubcat3","ItemSubcat4","ItemSubcat5","Description","Parts/Merch/EquipCode","PurchaseUOM","Weight","WeightUOM","Length","Width","Height","SizeUOM","ListPrice","NetPrice","Currency","CatalogDetailedDescription","ItemDetailedDescription"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10021916","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D12MUJ3/4""BRD/4WIRE1PCE-12JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12MUJ3/4""BRAIDED/4-WIRE1PIECE-12JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10229157","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D12MUJ143/4""BRD/4WIRE1PCE14JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12MUJ143/4""BRAIDED/4-WIRE1PIECE14JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10256674","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D12MUJ163/4""BRD/4WIRE1PCE-16JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12MUJ163/4""BRAIDED/4-WIRE1PIECE-16JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10378709","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D16MUJ1""BRD/4WIRE1PCE-16JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D16MUJ1""BRAIDED/4-WIRE1PIECE-16JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10073398","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D16MUJ201""BRD/4WIRE1PCE-20JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D16MUJ201""BRAIDED/4-WIRE1PIECE-20JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10254747","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D20MUJ11/4""BRD/4WIRE1PCE-20JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D20MUJ1-1/4""BRAIDED/4-WIRE1PIECE-20JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10152076","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D24MUJ11/2""BRD/4WIRE1PCE-24JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D24MUJ1-1/2""BRAIDED/4-WIRE1PIECE-24JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10329575","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","P1D32MUJ2""BRD/4WIRE1PCE-32JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D32MUJ2""BRAIDED/4-WIRE1PIECE-32JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10322084","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","H1C12MUJ3/4""6WIRESPRL1PCE-12JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","H1C12MUJ3/4""6WIRESPIRAL1PIECE-12JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10311895","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","H1C16MUJ1""6WIRESPRL1PCE-16JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","H1C16MUJ1""6WIRESPIRAL1PIECE-16JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10172747","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","H1C20MUJ11/4""6WIRESPRL1PCE-20JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","H1C20MUJ1-1/4""6WIRESPIRAL1PIECE-20JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10011300","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEMALECOUPLINGS","","H1C24MUJ11/2""6WIRESPRL1PCE-24JICMALE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","H1C24MUJ1-1/2""6WIRESPIRAL1PIECE-24JICMALE"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10375036","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D4SUJ1/4""BRD1PCE-4JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D4SUJ1/4""BRAIDED1PIECE-4JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10180229","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D4SUJ51/4""BRD1PCE-5JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D4SUJ51/4""BRAIDED1PIECE-5JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10265790","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D4SUJ61/4""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D4SUJ61/4""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10375026","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ43/8""BRD1PCE-4JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ43/8""BRAIDED1PIECE-4JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10329342","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ53/8""BRD1PCE-5JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ53/8""BRAIDED1PIECE-5JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10039628","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ3/8""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ3/8""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10013501","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ83/8""BRD1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ83/8""BRAIDED1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10232982","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ103/8""BRD1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ103/8""BRAIDED1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10310159","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ61/2""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ61/2""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10022709","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ1/2""BRD1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ1/2""BRAIDED1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10367951","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ101/2""BRD1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ101/2""BRAIDED1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10013558","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ121/2""BRD1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ121/2""BRAIDED1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10230054","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D8SUJ1/2""BRD/4WIRE1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D8SUJ1/2""BRAIDED/4-WIRE1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","2","UnitedRentals","image_catalog_tab.jpg","10162521","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D10SUJ125/8""BRD/4WIRE1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D10SUJ125/8""BRAIDED/4-WIRE1PIECE-12JICFEMALESWIVEL"
